rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
188,188,University of Aberdeen,45.2,188,27.9,267,83.6,38,45.1,165,26.8,242,71.3,161,United Kingdom,University of Aberdeen,"Computer Science,General Engineering,Geography,Archaeology,Mechanical & Aerospace Engineering,Civil Engineering,Business & Management,Biological Sciences,Economics & Econometrics,Education,History, Philosophy & Theology,Psychology,Chemistry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Medicine & Dentistry,Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Other Health,Sport Science,Sociology,Law,Electrical & Electronic Engineering,Physics & Astronomy",False,False
190,190,Yonsei University,45.1,190,44.5,98,35.0,318,70.1,70,47.0,93,44.2,367,South Korea,Yonsei University,"Architecture,Biological Sciences,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Computer Science,Economics & Econometrics,Education,Electrical & Electronic Engineering,General Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,Sociology",False,False
191,191,Hebrew University of Jerusalem,45.0,191,42.8,109,52.9,210,33.3,300,37.0,136,54.3,295,Israel,Hebrew University of Jerusalem,"Computer Science,Geography,Physics & Astronomy,Mathematics & Statistics,Veterinary Science,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics,Other Health,Communication & Media Studies,Biological Sciences,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Law,Sociology,Chemistry,Archaeology,History, Philosophy & Theology,Psychology,Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,Business & Management",False,False
191,191,University of Illinois Chicago,45.0,192,45.5,94,43.3,264,31.1,329,34.9,153,56.2,285,United States,University of Illinois Chicago,"Civil Engineering,Communication & Media Studies,Business & Management,Art, Performing Arts & Design,Physics & Astronomy,General Engineering,Archaeology,Biological Sciences,Geography,Computer Science,Chemical Engineering,Law,Mathematics & Statistics,Languages, Literature & Linguistics,History, Philosophy & Theology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Education,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Architecture,Accounting & Finance,Sport Science,Sociology,Electrical & Electronic Engineering",False,False
193,193,Mines ParisTech,44.9,193,41.6,115,58.7,166,99.1,17,22.5,290,62.7,230,France,Mines ParisTech,,False,False
194,194,University of Reading,44.8,195,36.0,174,70.6,92,34.4,287,34.1,160,58.7,257,United Kingdom,University of Reading,"Accounting & Finance,Law,Communication & Media Studies,Business & Management,Agriculture & Forestry,Geography,History, Philosophy & Theology,Other Health,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Architecture,Civil Engineering,Physics & Astronomy,Sociology,Art, Performing Arts & Design,Education,Chemistry,General Engineering,Psychology,Archaeology,Chemical Engineering,Veterinary Science,Computer Science,Mathematics & Statistics",False,False
194,194,George Washington University,44.8,194,45.6,91,36.0,305,30.0,350,26.3,247,65.9,202,United States,George Washington University,"Sociology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Psychology,Archaeology,Other Health,Physics & Astronomy,Medicine & Dentistry,General Engineering,Art, Performing Arts & Design,Education,Sport Science,Economics & Econometrics,Biological Sciences,Accounting & Finance,Mathematics & Statistics,Business & Management,Law,Communication & Media Studies,Computer Science,Chemistry,History, Philosophy & Theology,Civil Engineering,Politics & International Studies (incl Development Studies),Architecture,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Geography",False,False
196,196,University of Dundee,44.7,196,22.5,335,65.7,128,46.5,153,21.4,298,84.9,69,United Kingdom,University of Dundee,"History, Philosophy & Theology,Mechanical & Aerospace Engineering,Computer Science,Psychology,Education,Architecture,Biological Sciences,Medicine & Dentistry,Physics & Astronomy,Mathematics & Statistics,Other Health,Economics & Econometrics,Civil Engineering,Business & Management,Electrical & Electronic Engineering,Geography,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Law,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Communication & Media Studies",False,False
197,197,Florida Institute of Technology,44.6,197,15.9,391,61.5,149,44.7,171,14.5,375,99.0,11,United States,Florida Institute of Technology,"Computer Science,Sport Science,Sociology,Chemical Engineering,Mechanical & Aerospace Engineering,Other Health,Law,Civil Engineering,Agriculture & Forestry,Communication & Media Studies,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Psychology,General Engineering,Physics & Astronomy,Education,Chemistry,Business & Management,Biological Sciences",False,False
198,198,Newcastle University,44.5,198,29.7,244,76.3,72,36.9,254,28.3,224,68.1,184,United Kingdom,Newcastle University,"Archaeology,Computer Science,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Civil Engineering,Sociology,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences,Education,Chemistry,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Medicine & Dentistry,Sport Science,Psychology,Architecture,Chemical Engineering,Veterinary Science,Other Health,Agriculture & Forestry,Geography,Biological Sciences,Communication & Media Studies",False,False
199,199,Tel Aviv University,44.3,200,39.9,126,43.3,263,44.7,172,48.3,87,44.8,364,Israel,Tel Aviv University,"Medicine & Dentistry,Biological Sciences,Business & Management,Education,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Computer Science,Sociology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Architecture,Agriculture & Forestry,Geography,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,Archaeology,Law,Mathematics & Statistics,Other Health,Chemistry",False,False
199,199,Boğaziçi University,44.3,199,20.5,351,49.8,223,45.9,158,22.8,283,88.2,49,Turkey,Boğaziçi University,"Sociology,Mathematics & Statistics,Accounting & Finance,Civil Engineering,Education,Physics & Astronomy,Electrical & Electronic Engineering,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Psychology,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences",False,False
201,201-225,Technion Israel Institute of Technology,-,295,35.1,186,59.7,157,36.2,263,37.2,133,48.9,332,Israel,Technion Israel Institute of Technology,"Education,Architecture,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Civil Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,General Engineering,Sociology,Other Health,Business & Management,Chemistry,Chemical Engineering",False,False
201,201-225,Korea University,-,246,46.2,88,35.5,311,70.3,69,42.2,108,41.1,376,South Korea,Korea University,"Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Civil Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Physics & Astronomy,Archaeology,Biological Sciences,Education,Politics & International Studies (incl Development Studies),Chemical Engineering,Law,Economics & Econometrics,General Engineering,Communication & Media Studies,Accounting & Finance,Electrical & Electronic Engineering,Psychology,History, Philosophy & Theology,Chemistry,Architecture,Computer Science,Agriculture & Forestry,Sociology,Art, Performing Arts & Design,Other Health,Sport Science,Geography",False,False
201,201-225,University of Adelaide,-,307,28.7,260,78.2,63,54.1,113,34.3,159,56.8,278,Australia,University of Adelaide Adelaide University,"Communication & Media Studies,Education,Mathematics & Statistics,Agriculture & Forestry,Accounting & Finance,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Sport Science,Psychology,Geography,General Engineering,Computer Science,Architecture,Art, Performing Arts & Design,Veterinary Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Business & Management,Politics & International Studies (incl Development Studies),Law,Economics & Econometrics,Chemical Engineering,Biological Sciences,Medicine & Dentistry,Other Health,Civil Engineering,Languages, Literature & Linguistics",False,False
201,201-225,Ulm University,-,304,38.6,146,54.6,196,51.1,128,20.6,312,68.4,181,Germany,Ulm University,"Education,Physics & Astronomy,Chemical Engineering,Computer Science,Chemistry,Sport Science,Medicine & Dentistry,Other Health,Mathematics & Statistics,Psychology,Electrical & Electronic Engineering,Biological Sciences",False,False
201,201-225,"St George’s, University of London",-,287,20.5,352,57.3,182,30.6,336,22.9,280,84.1,76,United Kingdom,"St George’s, University of London","Medicine & Dentistry,Other Health",False,False
201,201-225,Tokyo Metropolitan University,-,299,19.3,366,29.4,351,31.0,331,9.6,398,100.0,2,Japan,Tokyo Metropolitan University,"Accounting & Finance,Law,Computer Science,Psychology,Art, Performing Arts & Design,Civil Engineering,Mechanical & Aerospace Engineering,Geography,History, Philosophy & Theology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Economics & Econometrics,Physics & Astronomy,Sociology,Languages, Literature & Linguistics,Architecture,Education,Mathematics & Statistics,Biological Sciences,Archaeology,Other Health,Chemistry,Communication & Media Studies,Sport Science,Business & Management",False,False
201,201-225,Istanbul Technical University,-,238,26.2,293,35.7,306,68.2,74,19.2,328,82.3,84,Turkey,Istanbul Technical University,"Mathematics & Statistics,Electrical & Electronic Engineering,Architecture,Other Health,Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Chemistry,Computer Science,General Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Accounting & Finance,Chemical Engineering",False,False
201,201-225,Université Laval,-,248,37.7,153,54.0,204,68.5,73,29.1,214,59.3,247,Canada,Université Laval,"Sociology,Electrical & Electronic Engineering,Computer Science,General Engineering,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Agriculture & Forestry,Biological Sciences,Sport Science,Business & Management,Archaeology,Chemistry,Geography,Other Health,Economics & Econometrics,Accounting & Finance,Civil Engineering,Law,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Education,Physics & Astronomy,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Communication & Media Studies",False,False
201,201-225,Cardiff University,-,212,28.0,266,70.6,91,34.4,284,30.9,195,64.6,215,United Kingdom,Cardiff University,"Education,Psychology,Other Health,Archaeology,Geology, Environmental, Earth & Marine Sciences,Law,Business & Management,Politics & International Studies (incl Development Studies),Architecture,Computer Science,Chemistry,History, Philosophy & Theology,Civil Engineering,Geography,Art, Performing Arts & Design,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Biological Sciences,Accounting & Finance,General Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sociology,Chemical Engineering,Economics & Econometrics,Physics & Astronomy",False,False
201,201-225,University of Tübingen,-,378,31.1,225,56.6,185,32.3,312,21.6,297,71.8,154,Germany,University of Tübingen,"History, Philosophy & Theology,Education,Sociology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Communication & Media Studies,Medicine & Dentistry,Sport Science,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Computer Science,Geography,Physics & Astronomy,Biological Sciences,Other Health,Mathematics & Statistics,Accounting & Finance,Chemistry,Business & Management,Law,Psychology",False,False
201,201-225,University of Calgary,-,314,32.8,206,62.9,138,45.4,162,30.2,201,56.8,279,Canada,University of Calgary,"Geography,Psychology,Mechanical & Aerospace Engineering,Veterinary Science,History, Philosophy & Theology,Other Health,Sport Science,Physics & Astronomy,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Chemical Engineering,Chemistry,Education,Law,Archaeology,Civil Engineering,Politics & International Studies (incl Development Studies),Business & Management,Economics & Econometrics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Architecture,Medicine & Dentistry,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Biological Sciences",False,False
201,201-225,Middle East Technical University,-,257,39.2,134,31.2,343,57.0,105,30.0,203,56.4,280,Turkey,Middle East Technical University,"Languages, Literature & Linguistics,Sport Science,Archaeology,Civil Engineering,Communication & Media Studies,Art, Performing Arts & Design,Chemical Engineering,Physics & Astronomy,Computer Science,Mechanical & Aerospace Engineering,Geography,Accounting & Finance,Biological Sciences,Psychology,History, Philosophy & Theology,Electrical & Electronic Engineering,Sociology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health,General Engineering,Politics & International Studies (incl Development Studies),Architecture,Chemistry,Education,Economics & Econometrics,Mathematics & Statistics",False,False
201,201-225,William & Mary,-,397,37.2,161,26.0,369,31.9,318,18.5,337,73.6,141,United States,William & Mary,"Psychology,Computer Science,Sport Science,History, Philosophy & Theology,Mathematics & Statistics,Accounting & Finance,Law,Sociology,Art, Performing Arts & Design,Education,Physics & Astronomy,Geography,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Business & Management,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics",False,False
201,201-225,University of Bergen,-,312,30.8,230,62.9,137,34.7,279,28.2,225,66.6,197,Norway,University of Bergen,"Geography,History, Philosophy & Theology,Other Health,Chemistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Computer Science,Politics & International Studies (incl Development Studies),Physics & Astronomy,Communication & Media Studies,Medicine & Dentistry,Mathematics & Statistics,Psychology,Education,Art, Performing Arts & Design,Law,Languages, Literature & Linguistics,Biological Sciences,Sociology",False,False
201,201-225,University of Gothenburg,-,328,23.4,327,47.1,242,38.0,245,35.8,144,64.1,223,Sweden,University of Gothenburg,"Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Business & Management,Physics & Astronomy,Education,Sociology,Languages, Literature & Linguistics,Sport Science,Geography,Chemistry,Accounting & Finance,Archaeology,Law,Communication & Media Studies,History, Philosophy & Theology,Other Health,Psychology,Medicine & Dentistry,Mathematics & Statistics,Art, Performing Arts & Design,Biological Sciences,Politics & International Studies (incl Development Studies)",False,False
201,201-225,"Birkbeck, University of London",-,210,31.3,221,83.5,39,29.0,359,27.4,237,59.9,240,United Kingdom,"Birkbeck, University of London","Mathematics & Statistics,Art, Performing Arts & Design,Computer Science,Law,Economics & Econometrics,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Sociology,Archaeology,Education,Languages, Literature & Linguistics,Communication & Media Studies,Psychology,Geography,Business & Management,Physics & Astronomy,History, Philosophy & Theology,Biological Sciences,Politics & International Studies (incl Development Studies)",False,False
201,201-225,University of Science and Technology of China,-,361,38.7,144,25.8,371,69.4,71,26.1,249,69.6,175,China,University of Science and Technology of China USTC China University of Science and Technology,"Computer Science,Sport Science,Veterinary Science,Art, Performing Arts & Design,Chemical Engineering,Psychology,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Chemistry,Communication & Media Studies,Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Medicine & Dentistry,Civil Engineering,History, Philosophy & Theology,Biological Sciences,Business & Management,Geography,Electrical & Electronic Engineering,Architecture,Physics & Astronomy,Mechanical & Aerospace Engineering,Mathematics & Statistics,Economics & Econometrics,Sociology,Agriculture & Forestry,Accounting & Finance,Archaeology",False,False
201,201-225,University of Innsbruck,-,334,25.2,306,91.4,8,40.2,214,17.2,348,70.6,168,Austria,University of Innsbruck,"Chemical Engineering,Architecture,Psychology,Computer Science,Communication & Media Studies,Sociology,Physics & Astronomy,Archaeology,Economics & Econometrics,Electrical & Electronic Engineering,Chemistry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Law,Accounting & Finance,Business & Management,Sport Science,General Engineering,Education,Geography,Mathematics & Statistics,Civil Engineering,History, Philosophy & Theology,Other Health,Biological Sciences",False,False
201,201-225,University of Victoria,-,382,18.1,380,67.0,120,30.1,348,28.5,221,75.5,125,Canada,University of Victoria,"Languages, Literature & Linguistics,General Engineering,Economics & Econometrics,Physics & Astronomy,Education,Computer Science,Chemistry,Other Health,Law,Biological Sciences,Psychology,Sociology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Electrical & Electronic Engineering,Accounting & Finance,Civil Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Business & Management,Medicine & Dentistry,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",False,False
201,201-225,City University of Hong Kong,-,218,30.9,228,65.9,126,55.7,109,33.5,165,60.2,238,Hong Kong,City University of Hong Kong CityU HK,"Civil Engineering,Chemistry,Architecture,Psychology,Business & Management,Law,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Biological Sciences,General Engineering,Accounting & Finance,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,History, Philosophy & Theology,Art, Performing Arts & Design,Computer Science,Veterinary Science,Mathematics & Statistics",False,False
201,201-225,Nagoya University,-,260,37.4,157,28.0,363,80.6,49,32.1,179,55.1,292,Japan,Nagoya University,"Other Health,Mathematics & Statistics,Archaeology,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,General Engineering,Biological Sciences,Languages, Literature & Linguistics,History, Philosophy & Theology,Electrical & Electronic Engineering,Sport Science,Sociology,Education,Physics & Astronomy,Psychology,Business & Management,Accounting & Finance,Civil Engineering,Chemistry,Architecture,Medicine & Dentistry,Law,Geography,Agriculture & Forestry,Communication & Media Studies,Chemical Engineering",False,False
201,201-225,University of Trento,-,375,27.2,276,54.7,195,42.8,184,22.9,282,71.5,160,Italy,University of Trento,"Sociology,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Agriculture & Forestry,Mathematics & Statistics,History, Philosophy & Theology,Economics & Econometrics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Biological Sciences,Sport Science,Computer Science,Accounting & Finance,Civil Engineering,Chemical Engineering,Psychology,Law,Architecture,Medicine & Dentistry",False,False
201,201-225,Sungkyunkwan University (SKKU),-,292,37.6,155,33.7,331,98.6,20,38.8,123,45.8,359,South Korea,Sungkyunkwan University (SKKU),"Medicine & Dentistry,Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy,Education,Computer Science,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Psychology,Business & Management,Sport Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Architecture,Economics & Econometrics,Civil Engineering,Sociology,Other Health,Law,Art, Performing Arts & Design,Chemical Engineering,Chemistry",False,False
201,201-225,Fudan University,-,225,41.6,114,37.9,296,46.7,149,31.9,184,54.1,300,China,Fudan University,"Mechanical & Aerospace Engineering,Chemical Engineering,Mathematics & Statistics,Psychology,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Geography,Law,Medicine & Dentistry,Chemistry,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Electrical & Electronic Engineering,Biological Sciences,History, Philosophy & Theology,Education,Art, Performing Arts & Design,Computer Science,Sociology,Accounting & Finance,Agriculture & Forestry",False,False
201,201-225,Goethe University Frankfurt,-,228,28.9,255,56.4,186,39.8,217,20.4,314,80.7,95,Germany,Goethe University Frankfurt,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mathematics & Statistics,Languages, Literature & Linguistics,Medicine & Dentistry,Psychology,Other Health,Biological Sciences,Computer Science,Geography,Sociology,Accounting & Finance,Chemistry,Economics & Econometrics,Physics & Astronomy,Sport Science,Archaeology,Education,Law,Business & Management,Politics & International Studies (incl Development Studies),History, Philosophy & Theology",False,False
201,201-225,University of Strasbourg,-,367,25.2,308,69.2,102,32.0,317,21.1,304,76.6,118,France,University of Strasbourg,"Mechanical & Aerospace Engineering,Other Health,Computer Science,Sociology,Accounting & Finance,Biological Sciences,Economics & Econometrics,Chemical Engineering,Psychology,History, Philosophy & Theology,General Engineering,Geography,Art, Performing Arts & Design,Sport Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Education,Communication & Media Studies,Mathematics & Statistics,Archaeology,Chemistry,Law,Electrical & Electronic Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Business & Management,Civil Engineering",False,False
226,226-250,University of Milan-Bicocca,-,342,25.2,307,42.8,268,35.3,272,23.3,275,76.0,123,Italy,University of Milan-Bicocca,"Economics & Econometrics,Medicine & Dentistry,Sociology,Mathematics & Statistics,Physics & Astronomy,Chemistry,Accounting & Finance,Other Health,Education,Communication & Media Studies,History, Philosophy & Theology,Languages, Literature & Linguistics,Biological Sciences,Psychology,Geology, Environmental, Earth & Marine Sciences,Business & Management,Computer Science,Law",False,False
226,226-250,Technical University of Darmstadt,-,300,37.6,156,66.3,124,88.0,34,30.7,197,43.3,370,Germany,Technical University of Darmstadt Technical University of Darmstadt,"Languages, Literature & Linguistics,Mathematics & Statistics,Chemical Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Computer Science,Civil Engineering,Mechanical & Aerospace Engineering,Architecture,Physics & Astronomy,Other Health,Electrical & Electronic Engineering,Sport Science,Economics & Econometrics,Sociology,Business & Management,Psychology,Education,General Engineering,Chemistry,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences",False,False
226,226-250,Tulane University,-,302,43.0,108,29.0,356,-,383,20.6,311,61.1,236,United States,Tulane University,"Languages, Literature & Linguistics,Chemistry,Art, Performing Arts & Design,Computer Science,Biological Sciences,Architecture,Education,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Sport Science,Accounting & Finance,Agriculture & Forestry,Communication & Media Studies,Other Health,Law,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Physics & Astronomy,Economics & Econometrics,Psychology,Mathematics & Statistics",False,False
226,226-250,University of Erlangen-Nuremberg,-,322,32.7,207,49.6,225,47.5,145,16.5,353,71.8,152,Germany,University of Erlangen-Nuremberg,"Archaeology,Computer Science,Sport Science,Biological Sciences,Languages, Literature & Linguistics,Economics & Econometrics,Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Chemistry,Law,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Physics & Astronomy,Sociology,Psychology,Other Health,Mechanical & Aerospace Engineering,Education,Accounting & Finance,Geography,Chemical Engineering,Business & Management,General Engineering,Communication & Media Studies",False,False
226,226-250,Renmin University of China,-,280,35.5,181,48.4,232,40.4,210,13.4,383,69.6,174,China,Renmin University of China,"Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Chemistry,Sociology,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Accounting & Finance,Art, Performing Arts & Design,Business & Management,Languages, Literature & Linguistics,Mathematics & Statistics,Education,Archaeology,Law,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy",False,False
226,226-250,Bilkent University,-,209,24.4,320,43.7,258,46.6,151,26.0,250,69.2,178,Turkey,Bilkent University,"Art, Performing Arts & Design,Economics & Econometrics,Archaeology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Business & Management,Chemistry,Computer Science,Languages, Literature & Linguistics,Biological Sciences,Law,Mathematics & Statistics,Education,Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health",False,False
226,226-250,University of Waterloo,-,386,28.9,257,62.0,145,38.5,239,37.4,131,47.7,342,Canada,University of Waterloo,"Biological Sciences,Geography,Other Health,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,General Engineering,Politics & International Studies (incl Development Studies),Architecture,Chemical Engineering,Mathematics & Statistics,Business & Management,Civil Engineering,Communication & Media Studies,Computer Science,Physics & Astronomy,Psychology,Electrical & Electronic Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Sport Science,Sociology,Accounting & Finance,Chemistry",False,False
226,226-250,Western University,-,396,37.3,160,62.7,140,52.3,122,33.7,163,45.1,362,Canada,Western University,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology,Medicine & Dentistry,Other Health,Computer Science,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Sport Science,Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography,Law,Education,Psychology,Business & Management,Accounting & Finance,Economics & Econometrics",False,False
226,226-250,Simon Fraser University,-,286,22.0,339,58.4,171,41.8,197,27.9,232,66.7,195,Canada,Simon Fraser University,"Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Education,Psychology,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies,Art, Performing Arts & Design,Electrical & Electronic Engineering,Other Health,Sociology,Mathematics & Statistics,Law,Computer Science,Business & Management,Geography,Sport Science,Archaeology,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Physics & Astronomy",False,False
226,226-250,University of Würzburg,-,388,27.1,278,47.4,238,30.4,342,16.0,361,77.0,117,Germany,University of Würzburg,"Languages, Literature & Linguistics,Psychology,Education,Chemistry,Physics & Astronomy,Agriculture & Forestry,Business & Management,Law,Geography,History, Philosophy & Theology,Communication & Media Studies,Mechanical & Aerospace Engineering,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Economics & Econometrics,Sport Science,Sociology,Computer Science,Architecture,Other Health,Mathematics & Statistics,Biological Sciences,Politics & International Studies (incl Development Studies),Veterinary Science,Chemical Engineering,Archaeology",False,False
226,226-250,University of Cincinnati – Uptown,-,316,31.8,217,25.4,375,36.5,260,22.3,291,69.3,177,United States,University of Cincinnati – Uptown,"Electrical & Electronic Engineering,Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Archaeology,Communication & Media Studies,Computer Science,Agriculture & Forestry,Chemistry,Business & Management,Sociology,Psychology,General Engineering,Other Health,Architecture,Geography,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Accounting & Finance,Chemical Engineering,Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,History, Philosophy & Theology,Mathematics & Statistics,Law",False,False
