rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
178,178,University of Aberdeen,47.1,179,28.0,295,84.1,42,42.1,204,30.2,219,74.3,149,United Kingdom,University of Aberdeen,"Computer Science,General Engineering,Geography,Archaeology,Mechanical & Aerospace Engineering,Civil Engineering,Business & Management,Biological Sciences,Economics & Econometrics,Education,History, Philosophy & Theology,Psychology,Chemistry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Medicine & Dentistry,Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Other Health,Sport Science,Sociology,Law,Electrical & Electronic Engineering,Physics & Astronomy",False,False
180,180,Paris Diderot University – Paris 7,47.0,180,25.6,326,67.4,117,29.1,369,19.7,338,92.2,38,France,Paris Diderot University – Paris 7,,False,False
180,180,University of Delaware,47.0,181,29.0,280,40.6,300,99.3,20,36.3,159,73.1,164,United States,University of Delaware,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Psychology,Other Health,Veterinary Science,Politics & International Studies (incl Development Studies),Business & Management,Biological Sciences,Mathematics & Statistics,Languages, Literature & Linguistics,Agriculture & Forestry,Architecture,Computer Science,Sport Science,Sociology,Economics & Econometrics,Physics & Astronomy,Mechanical & Aerospace Engineering,Chemical Engineering,Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,General Engineering,History, Philosophy & Theology,Education,Chemistry,Communication & Media Studies",False,False
182,182,University of Vienna,46.9,184,35.2,193,91.0,13,29.4,362,39.7,134,56.3,300,Austria,University of Vienna,"Communication & Media Studies,Education,Law,Economics & Econometrics,Sport Science,Psychology,Biological Sciences,Sociology,Other Health,Physics & Astronomy,Archaeology,Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Geography,Languages, Literature & Linguistics,Business & Management,Chemistry",False,False
182,182,Arizona State University (Tempe),46.9,182,35.7,187,29.5,367,32.6,320,37.5,147,73.1,162,United States,Arizona State University (Tempe),"Law,Mathematics & Statistics,Art, Performing Arts & Design,Other Health,Biological Sciences,Communication & Media Studies,Architecture,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Accounting & Finance,Economics & Econometrics,Chemistry,Politics & International Studies (incl Development Studies),Sport Science,Physics & Astronomy,Business & Management,Civil Engineering,Psychology,History, Philosophy & Theology,Education,Mechanical & Aerospace Engineering,Sociology,Archaeology,Electrical & Electronic Engineering,General Engineering,Computer Science,Languages, Literature & Linguistics",False,False
182,182,Sabancı University,46.9,183,26.0,320,44.6,274,42.9,195,27.1,263,88.5,57,Turkey,Sabancı University,"Mechanical & Aerospace Engineering,Business & Management,Biological Sciences,Accounting & Finance,Psychology,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,Economics & Econometrics,Computer Science,Physics & Astronomy,History, Philosophy & Theology,Chemistry,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",False,False
185,185,"Northeastern University, US",46.8,185,36.4,181,54.7,202,34.0,299,21.9,319,81.3,97,United States,"Northeastern University, US","Psychology,Accounting & Finance,Politics & International Studies (incl Development Studies),Veterinary Science,Communication & Media Studies,Physics & Astronomy,Civil Engineering,Art, Performing Arts & Design,Languages, Literature & Linguistics,Chemical Engineering,Mathematics & Statistics,Other Health,Business & Management,Architecture,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,General Engineering,Geography,Biological Sciences,Computer Science,Medicine & Dentistry,Education,Chemistry,Law,Sociology,Sport Science,Economics & Econometrics",False,False
186,186,University of Oslo,46.7,186,36.1,184,60.3,160,36.6,263,35.2,171,66.3,220,Norway,University of Oslo,"Medicine & Dentistry,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Other Health,Psychology,Languages, Literature & Linguistics,Law,Biological Sciences,Economics & Econometrics,Physics & Astronomy,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Sociology,Education,Geography,History, Philosophy & Theology,Chemistry,Archaeology,Mathematics & Statistics",False,False
186,186,Yeshiva University,46.7,187,45.2,97,27.6,374,-,401,23.9,292,77.8,123,United States,Yeshiva University,"Accounting & Finance,Art, Performing Arts & Design,Biological Sciences,Business & Management,Chemistry,Computer Science,Economics & Econometrics,Education,History, Philosophy & Theology,Languages, Literature & Linguistics,Mathematics & Statistics,Other Health,Physics & Astronomy,Politics & International Studies (incl Development Studies),Psychology,Sociology",False,False
188,188,University of Ottawa,46.6,190,37.9,165,63.2,139,45.9,172,34.7,177,62.9,241,Canada,University of Ottawa,"Languages, Literature & Linguistics,Computer Science,Veterinary Science,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Other Health,Sport Science,History, Philosophy & Theology,Education,Biological Sciences,Communication & Media Studies,Medicine & Dentistry,Chemistry,General Engineering,Politics & International Studies (incl Development Studies),Law,Sociology,Business & Management,Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Chemical Engineering,Mechanical & Aerospace Engineering,Geography",False,False
188,188,Tel Aviv University,46.6,189,43.5,111,46.1,267,42.6,200,51.1,81,45.5,367,Israel,Tel Aviv University,"Medicine & Dentistry,Biological Sciences,Business & Management,Education,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Computer Science,Sociology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Architecture,Agriculture & Forestry,Geography,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,Archaeology,Law,Mathematics & Statistics,Other Health,Chemistry",False,False
188,188,Stony Brook University,46.6,188,32.8,215,60.5,157,31.3,340,24.4,285,80.4,104,United States,Stony Brook University,"Art, Performing Arts & Design,Computer Science,Politics & International Studies (incl Development Studies),Civil Engineering,Biological Sciences,Languages, Literature & Linguistics,Accounting & Finance,Psychology,General Engineering,Other Health,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Business & Management,Education,Electrical & Electronic Engineering,Medicine & Dentistry,Geography,Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Archaeology,Sociology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemistry,Economics & Econometrics",False,False
191,191,University at Buffalo,46.5,191,40.1,138,57.0,182,39.6,232,39.8,132,57.5,288,United States,University at Buffalo,"Architecture,Communication & Media Studies,Education,Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,General Engineering,Psychology,Economics & Econometrics,Mechanical & Aerospace Engineering,Chemistry,Accounting & Finance,Civil Engineering,Mathematics & Statistics,Medicine & Dentistry,Biological Sciences,Politics & International Studies (incl Development Studies),Business & Management,Law,Geography,Languages, Literature & Linguistics,Other Health,Sport Science,Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Sociology",False,False
192,192,City University of Hong Kong,46.3,192,31.0,247,71.3,96,49.8,142,32.9,196,68.6,200,Hong Kong,City University of Hong Kong CityU HK,"Civil Engineering,Chemistry,Architecture,Psychology,Business & Management,Law,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Biological Sciences,General Engineering,Accounting & Finance,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,History, Philosophy & Theology,Art, Performing Arts & Design,Computer Science,Veterinary Science,Mathematics & Statistics",False,False
193,193,Iowa State University,46.2,194,36.4,180,40.6,299,54.4,122,30.9,212,72.0,174,United States,Iowa State University,"Mechanical & Aerospace Engineering,History, Philosophy & Theology,Chemical Engineering,Accounting & Finance,Veterinary Science,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Architecture,Other Health,General Engineering,Psychology,Medicine & Dentistry,Sport Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Biological Sciences,Law,Business & Management,Sociology,Education,Art, Performing Arts & Design,Computer Science,Economics & Econometrics,Communication & Media Studies,Chemistry,Electrical & Electronic Engineering,Agriculture & Forestry",False,False
193,193,Fudan University,46.2,193,45.6,93,37.4,315,49.4,148,34.0,181,61.0,261,China,Fudan University,"Mechanical & Aerospace Engineering,Chemical Engineering,Mathematics & Statistics,Psychology,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Geography,Law,Medicine & Dentistry,Chemistry,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Electrical & Electronic Engineering,Biological Sciences,History, Philosophy & Theology,Education,Art, Performing Arts & Design,Computer Science,Sociology,Accounting & Finance,Agriculture & Forestry",False,False
195,195,University of Bonn,46.1,195,32.2,228,54.8,200,-,390,22.2,315,83.8,79,Germany,University of Bonn,"Languages, Literature & Linguistics,Other Health,Physics & Astronomy,Biological Sciences,Politics & International Studies (incl Development Studies),Chemistry,History, Philosophy & Theology,Computer Science,Psychology,Economics & Econometrics,Mathematics & Statistics,Law,Communication & Media Studies,Business & Management,Geology, Environmental, Earth & Marine Sciences,Education,Archaeology,Agriculture & Forestry,Geography,Medicine & Dentistry,Sociology",False,False
196,196,Lomonosov Moscow State University,46.0,196,55.9,50,60.4,159,78.5,57,42.1,119,33.8,394,Russian Federation,Lomonosov Moscow State University,"Archaeology,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Geography,Medicine & Dentistry,Physics & Astronomy,Biological Sciences,Sport Science,Computer Science,Accounting & Finance,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Sociology,Business & Management,Electrical & Electronic Engineering,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Agriculture & Forestry,Mathematics & Statistics,History, Philosophy & Theology,Law,Economics & Econometrics,Education,Communication & Media Studies,Chemical Engineering",False,False
196,196,"St George’s, University of London",46.0,197,23.1,351,55.8,192,32.4,324,27.3,260,86.4,69,United Kingdom,"St George’s, University of London","Medicine & Dentistry,Other Health",False,False
198,198,University of East Anglia,45.9,198,25.2,333,76.5,78,29.2,366,22.6,305,83.7,80,United Kingdom,University of East Anglia,"Geology, Environmental, Earth & Marine Sciences,Geography,Other Health,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Physics & Astronomy,General Engineering,Education,History, Philosophy & Theology,Civil Engineering,Medicine & Dentistry,Psychology,Computer Science,Sport Science,Business & Management,Chemistry,Accounting & Finance,Sociology,Law,Biological Sciences,Economics & Econometrics,Languages, Literature & Linguistics,Art, Performing Arts & Design,Communication & Media Studies,Archaeology,Mathematics & Statistics",False,False
199,199,University of Leicester,45.7,199,29.8,268,83.9,45,34.8,287,31.6,208,67.1,215,United Kingdom,University of Leicester uk united kingdom leicester,"Biological Sciences,Languages, Literature & Linguistics,Accounting & Finance,Archaeology,Other Health,Communication & Media Studies,Law,Business & Management,Art, Performing Arts & Design,General Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Psychology,Civil Engineering,Physics & Astronomy,Medicine & Dentistry,Sport Science,Agriculture & Forestry,Education,Geography,Economics & Econometrics,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemistry,Sociology,Computer Science,Mathematics & Statistics",False,False
200,200,Florida Institute of Technology,45.6,200,19.7,379,63.0,143,53.7,124,13.1,388,99.2,8,United States,Florida Institute of Technology,"Computer Science,Sport Science,Sociology,Chemical Engineering,Mechanical & Aerospace Engineering,Other Health,Law,Civil Engineering,Agriculture & Forestry,Communication & Media Studies,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Psychology,General Engineering,Physics & Astronomy,Education,Chemistry,Business & Management,Biological Sciences",False,False
200,200,George Washington University,45.6,201,44.6,101,39.9,305,29.3,364,25.1,274,70.0,192,United States,George Washington University,"Sociology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Psychology,Archaeology,Other Health,Physics & Astronomy,Medicine & Dentistry,General Engineering,Art, Performing Arts & Design,Education,Sport Science,Economics & Econometrics,Biological Sciences,Accounting & Finance,Mathematics & Statistics,Business & Management,Law,Communication & Media Studies,Computer Science,Chemistry,History, Philosophy & Theology,Civil Engineering,Politics & International Studies (incl Development Studies),Architecture,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Geography",False,False
201,201-225,University of Twente,-,378,32.3,227,67.2,118,89.2,33,45.3,107,49.4,348,Netherlands,University of Twente,"Other Health,Psychology,Computer Science,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Accounting & Finance,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Communication & Media Studies,Business & Management,General Engineering,Mathematics & Statistics,Law,Chemistry,Economics & Econometrics,Civil Engineering,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,Education,Biological Sciences,Geography,Sport Science,Medicine & Dentistry",False,False
201,201-225,Hebrew University of Jerusalem,-,231,41.5,126,53.3,216,31.5,337,36.3,158,57.2,294,Israel,Hebrew University of Jerusalem,"Computer Science,Geography,Physics & Astronomy,Mathematics & Statistics,Veterinary Science,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics,Other Health,Communication & Media Studies,Biological Sciences,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Law,Sociology,Chemistry,Archaeology,History, Philosophy & Theology,Psychology,Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,Business & Management",False,False
201,201-225,Wake Forest University,-,390,33.3,213,26.0,384,38.2,253,23.5,293,81.3,99,United States,Wake Forest University,"Law,Chemistry,Accounting & Finance,Biological Sciences,History, Philosophy & Theology,Sport Science,Business & Management,General Engineering,Sociology,Economics & Econometrics,Mathematics & Statistics,Languages, Literature & Linguistics,Education,Communication & Media Studies,Other Health,Physics & Astronomy,Medicine & Dentistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Computer Science,Politics & International Studies (incl Development Studies)",False,False
201,201-225,Ulm University,-,295,35.0,196,54.1,209,56.7,111,22.0,317,73.0,169,Germany,Ulm University,"Education,Physics & Astronomy,Chemical Engineering,Computer Science,Chemistry,Sport Science,Medicine & Dentistry,Other Health,Mathematics & Statistics,Psychology,Electrical & Electronic Engineering,Biological Sciences",False,False
201,201-225,Korea University,-,243,48.9,78,35.9,333,98.5,23,44.3,115,39.9,389,South Korea,Korea University,"Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Civil Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Physics & Astronomy,Archaeology,Biological Sciences,Education,Politics & International Studies (incl Development Studies),Chemical Engineering,Law,Economics & Econometrics,General Engineering,Communication & Media Studies,Accounting & Finance,Electrical & Electronic Engineering,Psychology,History, Philosophy & Theology,Chemistry,Architecture,Computer Science,Agriculture & Forestry,Sociology,Art, Performing Arts & Design,Other Health,Sport Science,Geography",False,False
201,201-225,University of Reading,-,355,32.8,216,75.0,82,34.9,283,34.0,182,58.1,282,United Kingdom,University of Reading,"Accounting & Finance,Law,Communication & Media Studies,Business & Management,Agriculture & Forestry,Geography,History, Philosophy & Theology,Other Health,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Architecture,Civil Engineering,Physics & Astronomy,Sociology,Art, Performing Arts & Design,Education,Chemistry,General Engineering,Psychology,Archaeology,Chemical Engineering,Veterinary Science,Computer Science,Mathematics & Statistics",False,False
201,201-225,Université Libre de Bruxelles,-,297,26.7,313,79.4,67,50.7,137,36.2,161,64.4,232,Belgium,Université Libre de Bruxelles,"Architecture,Civil Engineering,Physics & Astronomy,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,Psychology,Languages, Literature & Linguistics,Education,Chemistry,Sociology,Archaeology,Chemical Engineering,Agriculture & Forestry,Accounting & Finance,Computer Science,Biological Sciences,Geography,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Medicine & Dentistry,Sport Science,Communication & Media Studies,Art, Performing Arts & Design,Law,Politics & International Studies (incl Development Studies),Other Health,Veterinary Science",False,False
201,201-225,Cardiff University,-,214,30.5,257,69.3,109,34.8,285,30.4,216,69.3,194,United Kingdom,Cardiff University,"Education,Psychology,Other Health,Archaeology,Geology, Environmental, Earth & Marine Sciences,Law,Business & Management,Politics & International Studies (incl Development Studies),Architecture,Computer Science,Chemistry,History, Philosophy & Theology,Civil Engineering,Geography,Art, Performing Arts & Design,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Biological Sciences,Accounting & Finance,General Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sociology,Chemical Engineering,Economics & Econometrics,Physics & Astronomy",False,False
201,201-225,Bilkent University,-,211,28.0,294,44.6,273,46.4,165,27.7,250,76.0,134,Turkey,Bilkent University,"Art, Performing Arts & Design,Economics & Econometrics,Archaeology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Business & Management,Chemistry,Computer Science,Languages, Literature & Linguistics,Biological Sciences,Law,Mathematics & Statistics,Education,Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health",False,False
201,201-225,University of Illinois Chicago,-,327,43.0,115,53.4,215,40.7,216,34.1,179,55.1,309,United States,University of Illinois Chicago,"Civil Engineering,Communication & Media Studies,Business & Management,Art, Performing Arts & Design,Physics & Astronomy,General Engineering,Archaeology,Biological Sciences,Geography,Computer Science,Chemical Engineering,Law,Mathematics & Statistics,Languages, Literature & Linguistics,History, Philosophy & Theology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Education,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Architecture,Accounting & Finance,Sport Science,Sociology,Electrical & Electronic Engineering",False,False
201,201-225,University of Texas at Dallas,-,370,26.0,321,55.4,198,41.6,212,28.2,244,77.8,122,United States,University of Texas at Dallas utd,"Computer Science,Psychology,Chemistry,History, Philosophy & Theology,Economics & Econometrics,Mechanical & Aerospace Engineering,Geography,General Engineering,Business & Management,Biological Sciences,Accounting & Finance,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mathematics & Statistics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Other Health,Sociology",False,False
201,201-225,University of Trieste,-,374,28.7,282,50.7,230,33.3,311,16.0,376,88.1,61,Italy,University of Trieste,"Economics & Econometrics,Other Health,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Archaeology,Chemical Engineering,Mathematics & Statistics,Business & Management,General Engineering,Geography,Architecture,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Computer Science,Psychology,History, Philosophy & Theology,Education,Physics & Astronomy,Biological Sciences,Sociology,Chemistry",False,False
201,201-225,Hong Kong Polytechnic University,-,234,33.7,209,69.9,105,42.6,199,36.5,156,56.5,298,Hong Kong,Hong Kong Polytechnic University PolyU Poly U HK PolyU,"Psychology,Accounting & Finance,Civil Engineering,Sociology,Electrical & Electronic Engineering,Other Health,General Engineering,Economics & Econometrics,Chemistry,Mathematics & Statistics,Art, Performing Arts & Design,Computer Science,Chemical Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Biological Sciences,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",False,False
201,201-225,Newcastle University,-,262,30.3,261,73.8,86,35.0,280,29.6,225,70.3,188,United Kingdom,Newcastle University,"Archaeology,Computer Science,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Civil Engineering,Sociology,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences,Education,Chemistry,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Medicine & Dentistry,Sport Science,Psychology,Architecture,Chemical Engineering,Veterinary Science,Other Health,Agriculture & Forestry,Geography,Biological Sciences,Communication & Media Studies",False,False
201,201-225,Yonsei University,-,399,44.5,102,35.7,336,69.7,77,45.8,104,44.3,373,South Korea,Yonsei University,"Architecture,Biological Sciences,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Computer Science,Economics & Econometrics,Education,Electrical & Electronic Engineering,General Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,Sociology",False,False
201,201-225,William & Mary,-,396,36.8,177,26.5,380,30.0,359,19.9,337,78.7,117,United States,William & Mary,"Psychology,Computer Science,Sport Science,History, Philosophy & Theology,Mathematics & Statistics,Accounting & Finance,Law,Sociology,Art, Performing Arts & Design,Education,Physics & Astronomy,Geography,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Business & Management,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics",False,False
201,201-225,University of Bergen,-,303,29.5,270,65.3,127,34.2,296,27.9,248,68.5,201,Norway,University of Bergen,"Geography,History, Philosophy & Theology,Other Health,Chemistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Computer Science,Politics & International Studies (incl Development Studies),Physics & Astronomy,Communication & Media Studies,Medicine & Dentistry,Mathematics & Statistics,Psychology,Education,Art, Performing Arts & Design,Law,Languages, Literature & Linguistics,Biological Sciences,Sociology",False,False
201,201-225,University of Innsbruck,-,328,23.9,345,93.4,7,42.0,206,17.1,365,77.0,126,Austria,University of Innsbruck,"Chemical Engineering,Architecture,Psychology,Computer Science,Communication & Media Studies,Sociology,Physics & Astronomy,Archaeology,Economics & Econometrics,Electrical & Electronic Engineering,Chemistry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Law,Accounting & Finance,Business & Management,Sport Science,General Engineering,Education,Geography,Mathematics & Statistics,Civil Engineering,History, Philosophy & Theology,Other Health,Biological Sciences",False,False
201,201-225,University of Science and Technology of China,-,359,36.9,176,26.3,381,71.6,74,27.3,261,73.6,160,China,University of Science and Technology of China USTC China University of Science and Technology,"Computer Science,Sport Science,Veterinary Science,Art, Performing Arts & Design,Chemical Engineering,Psychology,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Chemistry,Communication & Media Studies,Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Medicine & Dentistry,Civil Engineering,History, Philosophy & Theology,Biological Sciences,Business & Management,Geography,Electrical & Electronic Engineering,Architecture,Physics & Astronomy,Mechanical & Aerospace Engineering,Mathematics & Statistics,Economics & Econometrics,Sociology,Agriculture & Forestry,Accounting & Finance,Archaeology",False,False
201,201-225,University of Dundee,-,313,24.4,339,64.5,131,47.7,157,22.5,308,84.4,77,United Kingdom,University of Dundee,"History, Philosophy & Theology,Mechanical & Aerospace Engineering,Computer Science,Psychology,Education,Architecture,Biological Sciences,Medicine & Dentistry,Physics & Astronomy,Mathematics & Statistics,Other Health,Economics & Econometrics,Civil Engineering,Business & Management,Electrical & Electronic Engineering,Geography,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Law,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Communication & Media Studies",False,False
201,201-225,University of São Paulo,-,358,51.6,68,25.3,385,40.1,225,51.6,78,32.3,396,Brazil,University of São Paulo,"Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Physics & Astronomy,Business & Management,Agriculture & Forestry,Accounting & Finance,Medicine & Dentistry,Psychology,Architecture,Veterinary Science,Other Health,Geography,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Mechanical & Aerospace Engineering,Chemistry,Law,Sociology,Biological Sciences,Computer Science,Civil Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Economics & Econometrics,Chemical Engineering,Archaeology,Sport Science,History, Philosophy & Theology,Communication & Media Studies,Education",False,False
201,201-225,University of Strasbourg,-,366,28.6,286,69.5,107,32.0,330,23.4,296,74.0,156,France,University of Strasbourg,"Mechanical & Aerospace Engineering,Other Health,Computer Science,Sociology,Accounting & Finance,Biological Sciences,Economics & Econometrics,Chemical Engineering,Psychology,History, Philosophy & Theology,General Engineering,Geography,Art, Performing Arts & Design,Sport Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Education,Communication & Media Studies,Mathematics & Statistics,Archaeology,Chemistry,Law,Electrical & Electronic Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Business & Management,Civil Engineering",False,False
201,201-225,University of Barcelona,-,300,28.4,290,47.8,257,31.0,348,28.8,237,79.7,109,Spain,University of Barcelona,"Art, Performing Arts & Design,Medicine & Dentistry,Law,Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Sociology,Business & Management,Biological Sciences,Communication & Media Studies,Archaeology,Other Health,Psychology,History, Philosophy & Theology,Accounting & Finance,Sport Science,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Education,Chemistry,Economics & Econometrics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemical Engineering,Geography",False,False
201,201-225,Goethe University Frankfurt,-,229,28.1,293,55.6,195,38.8,245,22.4,309,78.8,113,Germany,Goethe University Frankfurt,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mathematics & Statistics,Languages, Literature & Linguistics,Medicine & Dentistry,Psychology,Other Health,Biological Sciences,Computer Science,Geography,Sociology,Accounting & Finance,Chemistry,Economics & Econometrics,Physics & Astronomy,Sport Science,Archaeology,Education,Law,Business & Management,Politics & International Studies (incl Development Studies),History, Philosophy & Theology",False,False
201,201-225,Technion Israel Institute of Technology,-,288,36.9,173,60.6,156,36.5,264,37.5,148,52.0,326,Israel,Technion Israel Institute of Technology,"Education,Architecture,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Civil Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,General Engineering,Sociology,Other Health,Business & Management,Chemistry,Chemical Engineering",False,False
